Name,Undergrad School,Graduate School,Current Company,Current Title,Previous Companies,Previous Titles,Linkedin,EXIT,FOUNDER,STARTUP,UNDERGRAD,GRADUATE,COMPANY,SENIORITY,EXPERTISE,feature_vector
Harris Cheng,,,Warpfy,Co-Founder (YC S21),"['China Taiping Insurance Holdings Co Ltd', 'JD Capital', 'Standard Chartered Bank', 'Morgan Stanley', 'JP Morgan', 'Hedge Fund']","['Investment Director', 'Senior Associate', 'Associate Director', 'Associate', 'Associate', 'Research Analyst']",https://www.linkedin.com/in/harrischeng,0,1,1,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Victor Urano Braga,USP - Universidade de São Paulo,,Pluggy,Co-founder,"['Legal360', 'Experiza', 'Prisme Desenvolvimento', 'PwC Brasil', 'FOSS', 'Bradesco', 'Bradesco', 'Bradesco Vida e Previdência']","['Co-Founder', 'Co-Founder', 'Entrepreneur', 'Senior Associate', 'Controllership Analyst', 'Controlership analyst (mutual funds)', 'Cash management analyst (mutual funds)', 'Auxiliar Administrativo']",https://www.linkedin.com/in/victor-urano-braga-75434521,0,3,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Bruno Loiola,IE Business School,IE Business School,Pluggy,Co-founder at Pluggy | YC S21,"['Moven', 'Salt Edge', 'FH_', 'SECURE PAYMENT TECHNOLOGIES GmbH', 'Bono Pneus', 'PayCommerce', 'Liquidae', 'Unilever Brasil', 'Unilever Brasil', 'Unilever Brasil', 'AIDICO']","['Head of Business Development - Europe & Latam', 'Regional General Manager LatAm', 'Senior Digital Manager', 'International Business Development Manager', 'Partner', 'International Business Development Manager', 'Founder / Head of E-commerce', 'IT / Finance Project Coordinator', 'IT / Finance Coordinator', 'IT Coordinator', 'Intern']",https://www.linkedin.com/in/brunoloiola,0,3,3,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Fefo Miras,Universidad Tecnológica Nacional,Universidad Tecnológica Nacional,Pluggy,CEO & Co-Founder,"['Decentraland', 'Onready', 'Strands', 'Connectis ICT Services S.A.']","['Software Engineer', 'Co-Founder', 'Software Developer', 'Software Developer']",https://www.linkedin.com/in/fmiras,0,1,2,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Gabriel Pan Gantes,,,Pluggy,Chief Technology Officer,"['Codelitt Incubator', 'Strands', 'Hewlett-Packard', 'Piroska, Deak & Asociados', 'IBM Argentina']","['Lead Software Engineer', 'Senior Software Developer', 'Software Engineer', 'Software Engineer', 'Support Engineer']",https://www.linkedin.com/in/gabrielpangantes,0,1,2,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Mike Weiland,"University of Nevada, Reno","University of Nevada, Reno",Govly,Chief Executive Officer,"['Technology Solutions', 'Alvarez', 'Mocana Corporation', 'Sierra Nevada Corporation', 'Sierra Nevada Corporation', 'Spark Innovations', 'SG Capital', 'Welch Business Systems', 'Dana Software']","['Head of Operations', 'VP of Operations', 'Director of Sales Operations', 'C4N Business Manager', 'Corporate Finance Manager', 'Co-Founder', 'IB Intern', 'Inside Sales Rep', 'Financial Analyst']",https://www.linkedin.com/in/mikeweiland,0,3,3,1,1,1,3,1,[1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1]
Nick Weiland,,,Govly,"Founder, Product & Eng","['RaiseMe (Acquired by CampusLogic)', 'Airbo', 'StackCommerce', 'Epic', 'Teach For America']","['Software Engineer', 'Software Engineer', 'Software Engineer', 'TPM', 'Math Teacher']",https://www.linkedin.com/in/weilandia,0,1,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Jon Wright,University of Colorado Denver,University of Colorado Denver,Blazar Technology Solutions,President & Co Founder,"['Alvarez & Associates', 'Blazar', 'Incentra Solutions', 'En Pointe Technologies', 'SANZ Inc', 'Vangard Technology']","['Vice President of Business Development', 'Principal', 'Senior Field Operations/Program Manager', 'Director Sales Operations', 'Director of Sales Operations', 'Inside Sales']",https://www.linkedin.com/in/jon-wright-a9227a2,0,1,2,1,1,1,3,1,[1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0]
Carlos Tejeda,,,Pideaky,Founder & CEO,"['ORCA Wireless', 'R&C Telecomunicaciones']","['Founder & CEO', 'Founder & CEO']",https://www.linkedin.com/in/carlos-tejeda-b8096a2a,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Oscar Rydberg,Y Combinator,,Pideaky (YC S21),Co Founder CTO,"['ORCA Wireless', 'R&C Telecommunications', 'Öggestorp Caravan AB', 'Evox Rifa']","['Co Founder, Board Member, R&D CTO/CIO', 'R&D CTO', 'IT Consultant', 'Systems Programmer']",https://www.linkedin.com/in/oscar-rydberg-ba170b15,2,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1]
Rafael  Tejeda Elizondo,Y Combinator,Texas McCombs School of Business,Pideaky,Founder   PIDEAKY,[],[],https://www.linkedin.com/in/rafael-tejeda-elizondo-3853b5211,0,1,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Armando Biondi,Y Combinator,,BreadcrumbsIO,Co-Founder & CEO,"['MailUp Group', 'Hootsuite', 'AdEspresso', '500 Startups', 'Pick1', 'Isokinetic Medical Group']","['Chief Growth Officer', 'Global Head of Growth Operations', 'Co-Founder & COO', 'Batch 5 & 7 Founder', 'Founder & Chairman', 'Vice Director']",https://www.linkedin.com/in/armandobiondi,2,3,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 1]
Gary Amaral,,,BreadcrumbsIO (YC S21),Co-Founder & Chief Marketing Officer,"['BreadcrumbsIO (YC S21)', 'Airborne App', 'Chargify', 'Hootsuite', 'Hootsuite', 'Canadian Tire Corporation', 'BlackBerry', 'BlackBerry', 'BlackBerry', 'BlackBerry', 'GAGA Marketing Group', 'MTS Allstream']","['Co-Founder & Chief Product Officer', 'Marketing Advisor', 'VP of Marketing', 'Senior Director, Demand Generation', 'Director, Email & Marketing Automation', 'Manager, Loyalty Marketing', 'Senior Marketing Manager, Enterprise', 'Senior Marketing Manager, Customer Relationship Marketing', 'Marketing Manager, Loyalty & Retention', 'Marketing Manger, Direct Marketing LATAM & APAC', 'Consultant', 'Specialist, MarCom – Advertising & Brand']",https://www.linkedin.com/in/garyamaral,0,3,3,1,0,1,3,3,[1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 1]
Massimo Chieruzzi,,,BreadcrumbsIO,Co-Founder & CPO,"['Hootsuite', 'AdEspresso', 'Creative Web', 'Media Zen', 'Newton', 'PDC - Produzione di Comunicazione']","['General Manager, AdEspresso', 'CEO & Co-Founder', 'CEO', 'Founder and CEO', 'Freelance Journalist', 'Journalist & PR']",https://www.linkedin.com/in/massimochieruzzi,2,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1]
Andres Quintanilla,Y Combinator,Cornell Johnson Graduate School of Management,Monto,Founder & CEO,"['Goldman Sachs', 'Goldman Sachs', 'Goldman Sachs', 'Goldman Sachs']","['Investment Banking Associate', 'Investment Banking Summer Associate', 'FICC Sales Trader', 'Latin America Financial Analyst']",https://www.linkedin.com/in/andres-quintanilla-440897125,0,0,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Karina Derbez,Tecnológico de Monterrey,,Monto,Chief Technology Officer,"['Microsoft', 'Microsoft', 'SOLCOM de México', 'Grupo Staff']","['Software Engineer', 'Program Manager Intern', 'Developer', 'Intern']",https://www.linkedin.com/in/karinaderbez,0,1,1,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0]
Alexander Li,Ivey Business School at Western University,,Bree Technologies,Co-Founder,"['J.P. Morgan', 'Vanedge Capital', 'Citi', 'Kilgour Williams Capital']","['Investment Banking', 'Investment Team', 'Sales and Trading', 'Consumer Lending']",https://www.linkedin.com/in/alexander-li-19900783,0,1,2,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Adam Kang,The University of British Columbia,,Bree,Co-Founder,"['Darkstore', 'Darkstore', 'J.P. Morgan', 'Bank of America Merrill Lynch', 'Bank of America Merrill Lynch']","['Software Engineer', 'Finance and Strategy Lead', 'Investment Banking Analyst', 'Investment Banking Analyst', 'Summer Analyst']",https://www.linkedin.com/in/adamkang,0,0,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Kevin Fu,University of Southern California,,Repool (YC S21),Founder & CEO,"['Vitally.io', 'First Round Capital', 'Troops (Acquired by Salesforce - July 2022)', 'Troops (Acquired by Salesforce - July 2022)', 'Mapbox', 'Localist (Acquired by Concept3D)', 'Copper', 'plug.dj', 'Apex']","['Head of Revenue | hire #2', 'Mentor', 'Manager, Business Development & Revenue Operations', 'Founding Account Executive', 'Enterprise Account Executive', 'Account Executive', 'Business Development Representative', 'Intern (College) - Business Development', 'Intern (College) - Door-to-Door Sales Representative']",https://www.linkedin.com/in/kevinfu93,0,0,3,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 1]
Grant Demaree,United States Military Academy at West Point,,Onebrief,CEO and co-founder,"['Y Combinator', 'US Army', 'Combined Joint Task Force - Operation Inherent Resolve', '101st Airborne Division', '101st Airborne Division', 'Joint Task Force - United Assistance', '2nd BCT, 101st Airborne Division', 'Sandhurst Competition', 'Defense Threat Reduction Agency']","['S21 Portfolio Company', 'Transitioning Military Officer', 'Partner Force Development Officer', 'Executive Officer', 'Assistant Operations Officer', 'Assistant Operations Officer', 'Battalion Communications Officer', 'Team Captain', 'Intern']",https://www.linkedin.com/in/gkdemaree,0,0,1,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0]
Rafa Pereira,Baruch College,Baruch College,Onebrief,Co-Founder,"['data.world', 'IAC Applications', 'Mindspark', 'Bunge Global Agribusiness', 'Stefanini U.S.', 'Stefanini', 'Ximp', 'Algar Telecom']","['Director of Software Engineering', 'VP, Software Engineering', 'Director, Software Engineering', 'Enterprise Architect', 'Enterprise Architect', 'Software Architect', 'Co-founder / Instructor', 'Java Developer']",https://www.linkedin.com/in/rflprr,0,1,2,1,1,1,3,3,[1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0]
Jonathan Miles Baker,,,Iona Mind,CEO,"['Y Combinator', 'Special Projects', 'Forward Partners ', 'Simudyne', 'Techstars', 'Simplexia Strategy', 'HutZero', 'Glenmoor and Winton Academies', 'Teach First']","['S21 Batch', 'Contract Data Scientist', 'Founders Programme', 'COO and Head of Product', '2017 Cohort', 'Managing Consultant', 'Hutzero', 'Head of Mathematics', 'Teacher']",https://www.linkedin.com/in/jonathan-baker,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Phil Howson,Y Combinator,,Iona Mind,Chief Technology Officer,"['Y Combinator', 'Techstars', 'Home', 'XTX Markets', 'GSA Capital', 'Barclays Capital', 'UBS', 'UBS', 'Morgan Stanley', 'MIK UK Ltd']","['S21 Batch', 'Mentor', 'Retired', 'Partner', 'HFFX Desk', 'Algorithmic Trading Developer', 'Analyst, Quantitative Trading Strategies', 'Developer Equity algorithmic trading team', 'Assocaite', 'Developer']",https://www.linkedin.com/in/philiphowson,2,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1]
Siddhant Ujjain,,,Jovian,Co-Founder & CTO,"[None, 'Twitter', 'Yahoo!']","['Machine Learning Consultant', 'Software Engineer', 'Intern']",https://www.linkedin.com/in/sidujjain,0,1,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Long Tran,Columbia University,Stanford University,Tinai,CEO & Co-founder,"['TikTok', 'Quora', 'Groupon', 'AB Bernstein', 'NERA Economic Consulting', 'Institute for Social and Economic Research and Policy', 'Council on Foreign Relations', 'Common Cause']","['Machine Learning Engineer', 'Machine Learning Engineer', 'Machine Learning Engineer Intern', 'Associate', 'Summer Intern', 'Research Assistant', 'Geoeconomics Intern', 'Research Intern']",https://www.linkedin.com/in/longvtran,0,1,2,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Thanh N.,Hampshire College,,Tinai,CTO & Co-founder,"['Amazon', 'Amazon', 'Amazon', 'Hampshire College', 'Hampshire College', 'Hampshire College', 'Amazon', 'Hampshire Web Development Club', 'EdLab, Teachers College Columbia University', 'VietAbroader Organization']","['Software Engineer', 'Software Engineer', 'Software Engineer', 'Student', 'Equipment room monitor', 'Tutor', 'Software Engineering Intern', 'Founder', 'Software Engineering Intern', 'Logistics Manager Assistance']",https://www.linkedin.com/in/thanh-n-43467a3a,0,1,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Casey Harlin,University of Illinois System,University of Illinois System,Rinse,Founder and CEO,"[None, 'Delta Dental Ins.', 'Delta Dental Ins.', 'Delta Dental Ins.', 'Delta Dental Ins.', 'Dazzle Bar', 'Archer Daniels Midland', 'Archer Daniels Midland', 'Archer Daniels Midland', 'Archer Daniels Midland']","['Healthcare Product & Innovation Consultant', 'Vice President Of Product Strategy (Growth & Innovation)', 'Vice President Of Product, Design and Customer Experience', 'Director, Marketing', 'Manager, Digital Strategy', 'Cofounder', 'Product Manager, ADM.com', 'Product Manager, e-ADM (eCommerce)', 'IT Business Analyst, Sales & Accounting Systems', 'Web Application Developer, Sales & Accounting Systems']",https://www.linkedin.com/in/caseyharlin,0,1,2,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Nikhil Goel,,,SalaryBox,Co-Founder & CEO,"['Clix Capital', 'Indifi', 'Zomato', 'Practo']","['Senior Product Manager', 'Product Manager', 'Growth Manager', 'Growth Manager']",https://www.linkedin.com/in/nikhil-goel,0,1,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Peeyush Goyal,"Indian Institute of Technology, Roorkee",Carnegie Mellon University,SalaryBox,Co-Founder,"['Quicksand Design Studio', 'Helpshift', 'LeadGenius', 'LeadGenius', 'LeadGenius', 'Protolab CMU', 'Frameboxx Animation & Visual Effects']","['Senior Associate, Product Management', 'Product Manager', 'Product Manager', 'User Experience Researcher', 'User Experience Research Intern', 'Graduate Researcher', 'Animation and Visual Effects trainee']",https://www.linkedin.com/in/peeyushgoyal1991,0,0,2,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Sunny Rekhi,Rice University,,TikTok,Software Engineer,"['TikTok', 'Uber', 'Zenefits', 'Zenefits']","['Software Engineer', 'Software Engineer II', 'Senior Software Engineer', 'Software Engineer']",https://www.linkedin.com/in/sunny-rekhi,0,1,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Rohan Marwaha,Vanderbilt University,,Aqua,Co-Founder and CEO,['Blackstone'],['Analyst'],https://www.linkedin.com/in/rohanmarwahanj,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Dev Patel,,,Aqua,Co-Founder,['Bank of America'],['Software Engineer'],https://www.linkedin.com/in/devpatel9,0,0,1,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0]
Etai Mizrahi,,,Secoda (YC S21),Co-Founder,[],[],https://www.linkedin.com/in/etai-mizrahi-07656aa1,0,0,0,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Andrew McEwen,University of Waterloo,,Secoda,CTO & Co-Founder,"['Acadium', 'Acadium', 'Correly (Aquired by Acadium)', 'NEXT Canada', 'Redfin', 'SMART Technologies', 'PTC', 'Canadian Tire Corporation']","['Product Manager', 'Software Engineer', 'Co-Founder', 'Next 36 Entrepreneur', 'Software Developer Intern', 'Software Developer Intern', 'Software Developer Intern', 'Software Developer Intern']",https://www.linkedin.com/in/armcewen,1,3,3,3,0,1,1,3,[0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
"Conor Cullinane, PhD",Clarkson University,Massachusetts Institute of Technology,Pirouette Pharma,"President & CEO, Co-Founder","['NASA - National Aeronautics and Space Administration', 'NASA - National Aeronautics and Space Administration', 'Harvard Medical School & Massachusetts Institute of Technology', 'Harvard Medical School & Massachusetts Institute of Technology', 'Harvard Medical School & Massachusetts Institute of Technology', 'Commemorative Air Force', 'Massachusetts General Hospital', 'roCKeT Division', 'Clarkson University']","['NASA Space Technology Research Fellow', 'Mentored Research Program Apprentice', 'PHD Candidate', 'Graduate Resident Tutor', 'Associate Editor - Encyclopedia of Bioastronautics', 'Flight Engineer', 'Radiation Oncology Research Assistant', 'Co-Founder, Lead Design Engineer', 'Research Assistant']",https://www.linkedin.com/in/conorrcullinane,0,1,2,1,3,1,1,3,[1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Matthew Kane,Clarkson University,University of Notre Dame,Pirouette Medical Inc.,Chief Operating Officer,"['Pirouette Medical Inc.', 'Notre Dame Turbomachinery Laboratory', 'roCKet Division', 'Clarkson University', 'Universität Siegen', 'Universal Instruments Corporation']","['Chief Engineering Officer', 'Test Engineer', 'Co-founder, Design Engineer', 'Tutor', 'Research Assistant', 'Assembler']",https://www.linkedin.com/in/matthew-kane-321423139,0,3,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Eli Kapas,Clarkson University,,Pirouette Medical Inc.,CTO,"['Bechtel Oil, Gas, & Chemicals', 'Bechtel Oil, Gas, & Chemicals', 'Bechtel Oil, Gas, & Chemicals', 'GE']","['Preservation and Maintenance Superintendent', 'Mechanical Field Engineer', 'Preservation and Maintenance Field Engineer', 'Manufacturing Engineer']",https://www.linkedin.com/in/eli-kapas-0b176366,0,1,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Rick Firnando,Universitas Prasetiya Mulya,,Verihubs,Founder & CEO,"['Y Combinator', 'DartMedia', 'Weston Energy', 'PT Agro Berjaya Nusantara', 'Serial Entrepreneur']","['Batch Summer 2021', 'Head of Sales and Business Development', 'Project Manager', 'Director', 'Co-Founder']",https://www.linkedin.com/in/rickfirnando,0,3,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Amar Gautam,Rajiv Gandhi Prodyogiki Vishwavidyalaya,,HyperTrader,Founder & CEO,"['HyperTrader', 'TP ICAP', 'Hiode Technologies Pvt Ltd', 'Shabashy', 'BimaCRM', 'KPIT']","['Founder CEO & CTO', 'API Specialist - Tech Lead', 'Founder', 'Founder', 'Founder', 'Software Engineer']",https://www.linkedin.com/in/amargautam,0,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Kunal Kumar,Vellore Institute of Technology,,HyperTrader,Chief Technology Officer,"['HyperTrader', 'Tinglado Softwares Pvt. Ltd.', 'McAfee', 'McAfee']","['Lead Engineer', 'Co-Founder', 'Software Engineer', 'Software Intern']",https://www.linkedin.com/in/engineer-kunal-kumar,0,1,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Alex Nikityuk,Lomonosov Moscow State University (MSU),MIT Sloan School of Management,Maroo,Founder & CEO,"['Revolut', 'GE', 'Procter & Gamble']","['Global FP&A manager', 'Corporate Finance', 'Business Development Manager']",https://www.linkedin.com/in/alexnikityuk,0,1,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Stacy Pavlyshyna,Taras Shevchenko National University of Kyiv,,"Awesomic, Inc","Founder, COO","['doge.codes', 'myBOOKmark.', 'myBOOKmark.', 'Livingston Research', 'Olympic champion Stella Zakharova']","['Founder', 'Head Of Marketing', 'PR / Digital Marketing Manager', 'Digital Marketing Manager', 'Press Secretary / PR manager']",https://www.linkedin.com/in/stacy-pavlyshyna,0,1,2,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Roman Sevast,Y Combinator,,Awesomic,Founder and CEO,"['doge.codes', 'Paymentwall Inc.']","['Founder', 'Software Developer']",https://www.linkedin.com/in/roman-sevast,0,2,2,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0]
Abhilash Narahari,"Indian Institute of Technology, Kharagpur",,Ivy Homes,Co-Founder & CEO,"['ShareChat', 'Elanic (Acquired by ShareChat)', 'ITC Limited']","['Head of Commerce', 'Co-founder & CEO', 'Assistant Manager ']",https://www.linkedin.com/in/abhilash-narahari-a33284a9,1,3,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 1]
Pritam Thakur,"Indian Institute of Technology, Kanpur",,Ivy homes,Co-Founder,"['ShareChat', 'ShareChat', 'Subhadra Bhavan Residences', 'Rocket Internet SE', 'Rocket Internet AG', 'Rocket Internet SE', 'Rocket Internet SE', 'Inductis (EXL Service)', 'CRY - Child Rights and You', 'Social Scribblers', 'Milaap Social Ventures', 'Sumark Products']","['Director - Content Strategy and Operations', 'Head Of Content', 'Proprietor', 'Head of Sales and Sourcing, Carmatch Philippines', 'Entrepreneur in Residence', 'Research and Development Advisor, Foodpanda Indonesia', 'Head of Operations, Tripda Philippines', 'Assistant Manager - Decision Analytics', 'Summer Intern', 'Co-Founder', 'Summer Intern', 'Marketing Intern']",https://www.linkedin.com/in/pritamthakur,0,1,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Pablo Icaza,Y Combinator,,Konta.com,CTO & Co-founder,"['Y Combinator', 'Búho contable', 'Valiot', 'Microsoft']","['Alumni', 'Co-founder & CTO', 'Desarrollador de software', 'Internship']",https://www.linkedin.com/in/pablo-icaza,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Hassaan Raza,The University of Texas at Austin,,Tavus,Co-Founder / CEO,"['Google', 'Apple', 'JPMorgan Chase & Co.', 'vAuto: Cox Automotive', 'Hewlett Packard Enterprise', 'MD Anderson Cancer Center']","['SWE / TPM', 'EPM / SWE', 'Software Engineer', 'Software Engineer', 'Software Engineer', 'Software Engineer']",https://www.linkedin.com/in/hassaanraza,0,1,3,1,0,2,1,3,[1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Quinn Favret,,,Tavus,"Co-Founder, COO",['Chime Menu'],['Co-Founder'],https://www.linkedin.com/in/quinn-favret,0,1,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Chris Stanley,Yale University,,Scope Inc,Founder,"['Scope Inc', 'Cover', 'Square', 'FurnishUp', ""The Michael J. Fox Foundation for Parkinson's Research"", 'Nomura Securities']","['Founder', 'Business Operations', 'Business Operations, Risk and Finance', 'Founder', 'Project Manager - Tour de Fox', 'Associate']",https://www.linkedin.com/in/chris-stanley,0,2,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1]
Victor Esteban Fimbres,Northwestern University,,Forage,CTO & Co-Founder,"['TreeStack', 'ROBO 3D', 'Fab Lab San Diego', 'Various companies']","['Principal Software Engineer', 'Software Lead', 'Volunteer', 'Various Roles']",https://www.linkedin.com/in/victorefimbres,0,1,2,1,0,1,3,3,[1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0]
Jeroen Rutten,Vrije Universiteit Amsterdam (VU Amsterdam),University of Amsterdam,Tablevibe,Co-Founder & CEO Tablevibe,"['Google', 'Google', 'Google', 'Google', 'Google', 'Woods&Leather', ""L'Oréal"", 'Hay Group']","['Strategic Product Partnership Manager ', 'APAC Regional Product Lead - Google Search', 'APAC Regional Product Lead  - Measurement & Attribution', 'Product Specialist Northern Europe', 'Performance Account Manager - Travel', 'Founder Woods&Leather', 'Ecommerce & Business Development Manager', 'Business Analyst']",https://www.linkedin.com/in/jeroen-rutten-60499921,0,1,3,1,1,2,1,3,[1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Guido Caldara,,,Tablevibe,Chief Technology Officer,"['Le Wagon', None, 'Decathlon Italia', 'Decathlon Italia', 'Decathlon Italia', 'Decathlon Italia', 'Decathlon Italia']","['Teacher and Bootcamp Manager', 'Freelance Software Developer', 'Store Operation Manager and Personnel administration Manager', 'Store Operation Manager', 'Sales department manager', 'Sales department manager', 'Sales specialist']",https://www.linkedin.com/in/guidocaldara,0,1,2,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Mathieu Sneep,Maastricht University,Maastricht University,Tablevibe,Co-founder & Chief Business Officer,"['Google', 'Google', 'NextRoll, Inc. (formerly AdRoll Group)', 'Cipasso', 'Holland on Canvas', 'Fyber', 'Embassy of the Kingdom of the Netherlands']","['APAC Mobile Strategy Lead', 'Manager, Mobile App Sales EMEA', 'Senior Account Executive', 'Founder', 'Founder (part-time)', 'Head of EMEA sales', 'Assistant to the Economic Section']",https://www.linkedin.com/in/mathieusneep,0,2,3,1,1,2,3,1,[1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 1]
