Name,Undergrad School,Graduate School,Current Company,Current Title,Previous Companies,Previous Titles,Linkedin,EXIT,FOUNDER,STARTUP,UNDERGRAD,GRADUATE,COMPANY,SENIORITY,EXPERTISE,feature_vector
Alex Laraway,,,Care Weather Technologies,"Cofounder, CTO","['Microwave Earth Remote Sensing Lab, BYU ', 'Precision Machining Lab - Byu ', 'Sugarhouse Aerospace', 'BYU Passive Inspection Cubesats Mission']","['Satellite Radar Engineer ', 'Student Machinist ', 'Manufacturing Lead', 'Manufacturing Engineer']",https://www.linkedin.com/in/alexlaraway,0,2,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0]
Shun Pang,University of Cambridge,,Anima,CEO,"['HM Treasury', 'University of Cambridge', 'The Johns Hopkins University School of Medicine']","['Policy Advisor', 'Clinical Supervisor', 'Visiting Research Scholar']",https://www.linkedin.com/in/shun-pang,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Rachel Mumford,University of Cambridge,University of Cambridge,Anima,COO,"['HM Treasury', 'HM Treasury', 'HM Treasury', 'HM Treasury']","['Head of Innovation Finance & Entrepreneurship, Enterprise & Growth Unit', 'Policy Adviser - Public Value Unit, Public Spending', 'Policy Adviser - Primary Markets & Competitiveness, Financial Services', 'Policy Adviser - Domestic Preparation for EU Exit, Financial Services']",https://www.linkedin.com/in/rachel-mumford-83102272,3,3,3,1,3,1,2,1,[1 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 1]
Adam Alpert,Brown University,,Pangea.app,Co-Founder,"['Y Combinator', 'Kairos Society', 'Rhode Island Coalition of Entrepreneurs', 'MassChallenge', 'Pangeamart', 'Brown University', 'Medical Exchange International (MEI)', 'Various organizations (NGOs, institutes, businesses)', 'Brown University', 'FilmBuff', 'Titan Advisors', 'Rye Country Day School', 'ELCO management']","['W21 Batch', 'Kairos Fellow', 'Associate Director', 'Top Startup', 'Co-Founder', 'Media Production Supervisor', 'Account Coordinator', 'Freelance Videographer', 'Media Production Assistant', 'Content Intern', 'Summer Financial Analyst', 'Chief Video Editor for School News Paper, CROP', 'Summer Financial Intern']",https://www.linkedin.com/in/adamalp,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
John Paul Tambunting,,,Pangea.app,Co-Founder/CTO,"['Y Combinator', 'Lazard Asset Management']","['W21 Batch', 'Summer Analyst']",https://www.linkedin.com/in/johntambunting,0,1,2,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Javier Aldape,Southern Methodist University,Southern Methodist University,Kredi,CEO & Cofounder,"['Handypass', 'Jüsto', 'Deloitte']","['Chief Executive Officer', 'Financial Analyst', 'Financial Analyst']",https://www.linkedin.com/in/javier-aldape,0,3,3,1,1,1,3,1,[1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1]
Hernán Belden De La Garza,,,Kredi,Co-Founder & COO,"['The International Legal Honor Society of Phi Delta Phi', 'Galicia Mexico', 'Astudillo, Rodríguez y González, Sandoval', 'Katcon']","['Vice President', 'Pasante', 'Law Clerk', 'Law Clerk']",https://www.linkedin.com/in/hbelden97,0,0,1,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Juan Carlos Mercado Alpizar,,,Kredi,Co-Founder & CTO,"['Handypass', 'Enlaces Castamic', 'Icalia Labs', 'Karmashop.org', 'Fundwise.co', 'inTeam Social Software', 'Veramiko', 'Grupo PCX', 'Jiménez y Asociados']","['Chief Technology Officer', 'Lead Software Engineer', 'Fullstack Software Engineer', 'Cofounder & CTO', 'Co-founder & CTO', 'Senior Software Developer', 'Senior Software Developer (RoR)', 'Web Developer', 'Web Development Consultant']",https://www.linkedin.com/in/jcmalpizar,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Fernando Nader Giacoman,Tecnológico de Monterrey,University of Illinois Urbana-Champaign,Kredi,Co-Founder,"['Grupo Fanamar', 'CONABER']","['Real Estate Analyst', 'Project Engineer']",https://www.linkedin.com/in/fernando-nader-giacoman-133525102,0,1,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Raphael Goldsztejn,Université Bourgogne Europe,NEOMA Business School,weweb.io,Co-founder & CEO,"['JLL France', 'swelve', 'KellyDeli', 'KellyDeli']","['Transaction Management', 'Co-founder & CEO - (side project)', 'Gap year - Project Manager, KellyDeli Belgium', 'Executive Assistant to CEO']",https://www.linkedin.com/in/raphael-goldsztejn,0,2,3,1,1,1,3,1,[1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 1]
Florian Briou-Rolle Verdaglio,,Master MTI - Université Paris-Dauphine - Mines ParisTech - INSTN - ENS Cachan,WeWeb,Co-founder & CPO,"['fbriou.com', 'swelve', 'Solucom', 'Orange Business Services', 'Master MTI', 'Autoliv Electronics- Romania', 'Junior Ensea']","['Web Designer & Full stack developer - Freelance', 'Co-founder & Chief Operating Officer', 'IT Consultant', 'Local Innovator', 'Junior Consultant in Innovation', 'Software Developer', 'Chief executive and co-founder']",https://www.linkedin.com/in/florian-briou-weweb,0,3,3,1,1,1,3,1,[1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1]
Jonathan Grandperrin,,"University of California, Berkeley",mindee,Co-Founder & CEO,"['TankYou', 'ECTOR', 'PSA Peugeot Citroën', 'Lycée Henri Parriat']","['CTO', 'CTO', 'Optimisation climatisation par absorption', 'Teacher Assistant']",https://www.linkedin.com/in/jonathan-grandperrin-47014563,0,3,3,1,3,1,1,1,[1 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Mohamed Biaz,,École Normale Supérieure Paris-Saclay,Mindee,Co Founder & CSO,"['Inria', 'Amundi', 'Thales']","['Recherche', 'Ingénieur', 'Stage']",https://www.linkedin.com/in/mohamed-biaz-8268597a,0,3,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Olivier Rey,,,mindee,Co-Founder & Chief Technology Officer,"['HelloFresh', 'HelloFresh', 'Ariane Strategy Consulting', 'Gemalto', 'PSA Peugeot Citroën', 'Ambassade de France au Japon', 'Marine Nationale', 'Laboratoire de Physique des Plasmas']","['Operation Excellence Analyst', 'Strategic Process Analyst', 'Strategy Consultant', ""Scientific Management Researcher - 'Operations & Finance' Field Placement"", ""Innovation Process Researcher - 'Action Research' Field Placement"", 'Counsellor Assistant - Science & Technology Department', ""Officer of the Deck - onboard French Warship 'BCR Somme'"", 'Fundamental & Applied Physics Research Intern - Plasma & Spacecraft Propulsion']",https://www.linkedin.com/in/oliv-rey,0,0,2,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Jonathan Sukhia,Y Combinator,Duke University - The Fuqua School of Business,Topkey,Co-Founder and CEO,"['Airbnb', 'HotelTonight', 'HotelTonight', 'Starwood Hotels & Resorts Worldwide, Inc.', 'Starwood Hotels & Resorts Worldwide, Inc.', 'Wells Fargo Securities', 'MD Global Partners Investment Bank, LLC']","['Head of Management Partnerships, Hotels', 'Head of Global Management Partnerships', 'Senior Manager - Strategic Partnerships', 'Associate Director; Corporate Development M&A', 'Manager; Corporate Development M&A', 'Investment Banking Analyst', 'Investment Banking Summer Analyst']",https://www.linkedin.com/in/jonathansukhia,0,1,3,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Bryan Beshore,Michigan State University,,Topkey (YC W21),Co-Founder & CTO,"[None, 'Keychain Logistics']","['CEO/CTO', 'Founder']",https://www.linkedin.com/in/bryanbeshore,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Fahad Kamr,Western University,,Udhaar Book,Founder,"['Market IQ', 'Razorfish', 'Vulcan', 'Silver Oak', 'Kingsdale Capital']","['Founder', 'Strategy', 'Economist', 'Associate', 'Analyst']",https://www.linkedin.com/in/fahadk,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Shahjahan Warraich,,,Udhaar Book,Co-Founder,"['McGill University, Centre for Intelligent Machines', 'McGill University, Centre for Intelligent Machines', 'Research In Motion', 'McGill University, Department of Cosmology']","['Research Associate', 'Technical Research Associate', 'Embedded Systems Developer', 'Software Developer']",https://www.linkedin.com/in/shahjahanw,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Anin Sayana,,,Quadrant Health,CEO,[],[],https://www.linkedin.com/in/anin-sayana,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Krishna Gorrepati,,Stanford University,Quadrant Health,CTO,[],[],https://www.linkedin.com/in/krishna-gorrepati,0,1,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Deepti Sanghi,"Management Development Institute (MDI), Gurgaon","Management Development Institute (MDI), Gurgaon",Kodo,Founder,"['MoneyTap', 'Eight Innovate', 'Edelweiss Capital Ltd', 'SBI Capital Markets Ltd (SBI Caps)', 'Technopak Advisors']","['Head Of Partnerships', 'Investor and EIR', 'Assistant Vice President', 'Senior Associate', 'Summer Intern']",https://www.linkedin.com/in/deeptisanghi,0,3,3,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Gaurav Thapa,Y Combinator,,Kodo ,Co-Founder & CTO,"['Peerlyst', 'Peerlyst', 'MediaMelon', 'thisMoment, Inc', 'HolidayIQ', 'ApnaPaisa', 'ApnaPaisa', 'Atos Origin']","['Director Of Engineering', 'Senior Software Engineer', 'Lead Software Engineer', 'Engineering Manager', 'Tech Lead & Architect', 'Technical Architect / Engineering Manager', 'Tech Lead', 'Software Engineer']",https://www.linkedin.com/in/gaurav-thapa,0,1,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
"Patricia Bubner, PhD",,Technische Universität Graz,Orbillion Bio (YC W21) - We are hiring!,CEO & Founder,"['The Protein Directory', 'Patricia Bubner Consulting', 'Conjugate Vaccine Startup', 'Boehringer Ingelheim', 'Boehringer Ingelheim', 'UC Berkeley', 'Graz University of Technology', 'Graz University of Technology', 'Angewandte Biokatalyse Kompetenzzentrum GmbH']","['Member of the Expert Board', 'Principal Scientific Consultant, Analytical Dev. / Food Tech / Cell Ag / Batteries', 'Senior Scientist, Analytical Development & QC', 'Senior Scientist, Process Analytics', 'Analytical Scientist / Process Scientist', 'Postdoctoral Researcher, Biofuels, Enzymology & Fungal Glycobiology', 'Postdoctoral Researcher', 'Scientific and Teaching Assistant (Wiss. Ass.)', 'Researcher']",https://www.linkedin.com/in/patriciabubner,0,3,3,1,1,1,3,1,[1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1]
Bryan Giger,University of St.Gallen,,Dashlabs.ai (YC W21),Co-Founder,"['Kairos', 'DataLab St Gallen', 'Penguin Academy', 'Studentenschaft der Universität St. Gallen', 'Studentenschaft der Universität St. Gallen', 'PAYRETO Services Limited']","['Kairos Fellow', 'Co-Founder', 'Co-Founder', 'Stabsstelle IT', 'Chairman of IT & Campus', 'Intern']",https://www.linkedin.com/in/gigerbytes,0,2,2,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0]
Cristobal Griffero,,,Fintoc (YC W21),CEO & Co-Founder,"['PGB', 'Easy Task Chile', 'Platanus', 'Universidad de los Andes (CL)', 'Universidad de los Andes (CL)', 'Universidad de los Andes (CL)']","['Co-Founder', 'Tech Lead', 'Software Developer', 'Operating Systems and Networks - Assistantship', 'Software Developer', 'Introduction to Programming -  Assistantship']",https://www.linkedin.com/in/griffero,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Lukas Zorich,,Pontificia Universidad Católica de Chile,Fintoc,Cofounder,"['TeamCore Solutions', 'Falabella Retail S.A', 'Pontificia Universidad Católica de Chile', 'Google', 'Google', 'SOSAFE S.A.', 'BandAid', 'Magnet SPA']","['Machine Learning Engineer', 'Ingeniero de Web Intelligence', 'Teaching Assistant', 'Software Engineering Intern', 'Software Engineering Intern', 'Software Engineer', 'Co Founder', 'Software Engineer']",https://www.linkedin.com/in/lezorich,0,1,2,1,1,2,1,3,[1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Jordan Dearsley,Y Combinator,,Superpowered (YC W21),Co-Founder,"['Asana', 'Wealthsimple', 'Shopify', 'Globalive Technology', 'Self-Employed', 'Shad Canada', 'Muskoka Woods', 'Extreme Innovations']","['Software Engineer', 'Software Engineer', 'Software Developer', 'Junior Software Engineer', 'Contract Software Developer', 'SHAD Fellow', 'Camp Counsellor', 'Research Intern']",https://www.linkedin.com/in/jordandearsley,0,1,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Nikhil Gupta,,,Superpowered,Co-Founder,"['Hatch', 'University of Waterloo', 'Rakuten', 'SigOpt', 'ConsenSys']","['Software Engineering', 'Undergraduate Researcher', 'Software Engineering', 'Software Engineering', 'Software Engineering']",https://www.linkedin.com/in/nikhilro,0,1,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Eve Halimi,Barnard College,,Alinea Invest,"Co-Founder, Co-CEO ","['Contentsquare', 'BOUSSARD & GAVAUDAN ASSET MANAGEMENT, LP', 'Whitewall Magazine', 'Goldman Sachs', 'Mogul Inc.', 'Oscar Gruss', 'Halister Partners', 'Makor', 'Hopital Salpetriere Paris', 'Street 26 Real Estate']","['Strategic Project Associate', 'Summer Intern', 'Marketing Intern', 'Cash Equity Intern', 'Operations & Growth Department, Mogul', 'Assistant Analyst Intern', 'Hedge Fund Intern', 'Institutional Sales Intern', 'Intern', 'Intern']",https://www.linkedin.com/in/eve-halimi,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Anam Lakhani,Barnard College,,Alinea,"Co-Founder, Co-CEO","['Citi', 'Citi', 'Castle Placement']","['Equity Capital Markets Analyst', 'Capital Markets Summer Analyst', 'Investment Banking Summer Analyst']",https://www.linkedin.com/in/anam-lakhani-443032134,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Josh Cohenzadeh,,,Emerge Tools,"Co-Founder, CEO","['Amazon', 'Amazon', 'Graphiq Inc.', 'Graphiq Inc.', 'AITV']","['Software Engineer', 'Knowledge Engineer', 'Product Lead', 'Senior Product Associate', 'Research Associate']",https://www.linkedin.com/in/josh-cohenzadeh,0,1,2,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Noah Martin,UC San Diego,University of Southern California,Emerge Tools,Co-Founder,"['Airbnb', 'Airbnb', 'Apple', 'Yelp', 'Yelp', 'UC San Diego CSE Department', 'Amazon Lab126']","['Software Engineer', 'Software Developer Intern', 'Software Developer Intern', 'Part-time software developer', 'Software Developer Intern', 'CSE 12 Tutor', 'Software Development Intern']",https://www.linkedin.com/in/noahsmartin,0,0,3,2,1,1,1,3,[0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Andy Hoang,Schulich School of Business - York University,Schulich School of Business - York University,Aviron Interactive,Founder & CEO,"['i3 international', 'i3 international', 'i3 international', 'i3 international', 'Canadian Tire', 'Frito Lay']","['Chief Operating Officer', 'Director, Corporate Development & Strategy', 'National Sales Manager', 'Regional Sales Manager', 'Marketing Coordinator', 'Operations Intern']",https://www.linkedin.com/in/andy-hoang-93067226,0,0,1,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Andrew Yates,The Ohio State University,The Ohio State University,Promoted.ai,CEO and Co-Founder,"['Pinterest', 'Pinterest', 'Facebook', 'Facebook']","['Engineering Manager - ML', 'Ads Ranking - ML Tech Lead', 'Principal - Marketing Science', 'Machine Learning Engineer']",https://www.linkedin.com/in/andrew-yates-0217a985,0,1,3,1,1,1,3,3,[1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 1]
Dan Hill,Carnegie Mellon University,,Promoted.ai,Cofounder and CTO,"['Pinterest', 'Google', 'Microsoft', 'Army Research Laboratory']","['Engineer & Manager', 'Senior Staff Software Engineer & Tech Lead Manager', 'Software Engineer Summer Intern', 'Software Engineer Summer Intern']",https://www.linkedin.com/in/dan-hill-1a891820,0,0,2,2,0,2,2,3,[0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Tomer Molovinsky,The George Washington University,Tel Aviv University,Per Diem,CEO & Co-founder,"['venn', 'Resy', 'I.AM+', 'OpenTable', 'OpenTable', 'OpenTable', 'Mala Tang', 'BlueSkies HMS', 'Farm Source', 'Widdit', 'LivePerson']","['Principal Product Manager', 'Senior Product Manager, Consumer Products', 'Director of Product Marketing', 'Senior Product Marketing Manager', 'Product Manager', 'Account Manager', 'Managing Partner', 'Co-Founder', 'Co-Founder', 'VP Business Development', 'Business Development Manager']",https://www.linkedin.com/in/tomermolo,0,1,3,1,1,1,3,3,[1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 1]
Doron S.,Shenkar - Engineering. Design. Art.,,Per Diem,Co-Founder | Technology & Product,"['Saildrone Inc', 'Saildrone Inc', 'OpenTable', 'Heartistfy', 'Apple', 'Beats Music', 'Ubiquiti Networks', 'eMeter Corporation', 'Nk Stream LTD']","['Director of Platform', 'Lead Platform Engineer', 'Engineering Manager', 'Founder', 'Senior Software Developer (BeatsMusic Acquisition)', 'Senior Software Engineer', 'Special Projects', 'Senior Web Developer (Lead)', 'Co-Founder & CTO']",https://www.linkedin.com/in/doronsegal,0,2,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1]
Mark Milastsivy,,,Firstbase,Founder & CEO,[],[],https://www.linkedin.com/in/markmilastsivy,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Vikul Goyal,Harvard Business School,Harvard Business School,Bimaplan,Founder & CEO,"['Carcrew (acquired by TVS)', 'Craftsvilla', 'HappyFresh', 'GSF Accelerator', 'Softlogic Holdings PLC', 'Bessemer Venture Partners', 'Baker Hughes']","['Co-Founder & CEO', 'Head of Strategy', 'Consultant', 'Entrepreneur-in-Residence', 'Co-Founder & Director', 'Investment Associate', 'Field Engineer']",https://www.linkedin.com/in/vikulgoyal,1,3,3,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Kevin O'Connell,Stanford University,,Version Story,Co-Founder,"['LinkedIn', 'Simpson Thacher & Bartlett LLP', 'Simpson Thacher & Bartlett LLP', 'Oracle', 'Akin Gump Strauss Hauer & Feld LLP']","['Software Engineer', 'Associate Attorney', 'Summer Associate', 'Legal Intern', 'Public Policy Analyst']",https://www.linkedin.com/in/kkoconnell,0,1,1,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0]
Jordan Bryan,University of Michigan,,Version Story,Co-Founder,"['LinkedIn', 'LinkedIn', 'LinkedIn', 'Sugar Urethane']","['Senior Software Engineer', 'Software Engineer', 'Software Engineer Intern', 'Founder']",https://www.linkedin.com/in/jordanpbryan,0,1,2,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Timothy Barat,,,Gridware,Co-Founder & CEO,[],[],https://www.linkedin.com/in/timothybarat,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Hall Chen,,,Gridware,Co-Founder & CTO,"['Astranis', 'Stanford University - Hansen Experimental Physics Laboratory']","['RF Payload Design', 'GP-B Research Intern']",https://www.linkedin.com/in/hallchen,0,0,2,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Ain McKendrick,California Polytechnic State University-San Luis Obispo,,Faction,Founder & CEO,"['Starsky Robotics', 'Cyngn', 'Podtek Inc.', 'Highfive', 'Lyve', 'Netflix', 'Dell', 'MonsterGecko']","['VP Engineering', 'SVP of Engineering', 'Co-Founder & Chief Product Officer', 'VP Engineering', 'Co-Founder / VP User Experience & Software', 'Senior Director of Partner Products', 'GM, Mobile Devices / Content / Software', 'Co-Founder & CEO']",https://www.linkedin.com/in/ainmckendrick,1,3,3,1,0,1,3,3,[1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1]
Juan Daniel Vélez,Universidad de Guadalajara,,Terapify,Founder,[],[],https://www.linkedin.com/in/daniel-velez-santiago,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Eduardo Velez,,,Terapify ,CTO,"['Grow Mobility', 'Grin Scooters', 'Alusor Stroke', 'Alusor Stroke', 'KaraoKulta Game Studios']","['Senior Frontend Developer', 'Senior Frontend Developer', 'Game Developer', 'Game Designer', 'Technical Lead']",https://www.linkedin.com/in/eddvelezs,0,0,2,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Beenu Arora,Columbia Business School,Columbia Business School,Cyble,Co-Founder and CEO,[],[],https://www.linkedin.com/in/beenu-arora-b5068412,0,1,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Manish Chachada (Cyble'r),Columbia Business School,Columbia Business School,Cyble,Co-Founder & COO,[],[],https://www.linkedin.com/in/manish-r-chachada,0,1,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Josh Santos,Massachusetts Institute of Technology,,Noya,Co-Founder/CEO,"['Harley-Davidson Motor Company', 'Tesla', 'Labdoor', 'Labdoor', 'LabDoor', 'Sigma Phi Epsilon', 'Schlumberger', 'Massachusetts Institute of Technology (MIT)']","['Sr. Program Manager, EV Powertrain Development', 'Project Manager, Model 3 Program', 'Chief of Staff (Product Manager)', 'Director of Sales', 'Partner Development', 'Regional Director', 'Field Engineering Intern', ""Undergraduate Researcher - Prof. Robert Langer's Lab""]",https://www.linkedin.com/in/joshisantos,0,1,3,3,0,2,2,3,[0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Daniel Cavero,San Diego State University,San Diego State University-California State University,Noya,Co-Founder/CTO,"['Nod Labs', 'Nod Labs', 'rLoop Incorporated', 'Micro-Electro Mechanical Systems Laboratory, SDSU', 'SDSU Research Foundation', 'SDSU Mechanical Engineering Dept.', 'Linares Racing', 'Educational Opportunities Program']","['AI & Robotics Product Manager ', 'Mechanical & Product Design Engineer', 'Mechanical Engineer', 'Undergraduate Laboratory Research Assistant', 'Udergraduate Laboratory Researcher', 'Introduction to Controls Engineering – Teacher Assistant', 'StarMazda Formula Team Engineer Intern', 'Academic Tutor']",https://www.linkedin.com/in/caverodaniel,0,1,2,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Adam Stansell,Columbia University,,Axle Health,CEO,"['Motive', 'Uber', 'Uber', 'Strategy& (formerly Booz & Company)', 'Inner Circle Sports']","['Strategy & New Revenue', 'Strategy, Uber Eats', 'Launch & Operations, Uber Eats', 'Management Consulting', 'Investment Banking']",https://www.linkedin.com/in/adam-stansell,0,1,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Rithvik Seela,Stanford University,,Gradia Health,Chief Executive Officer,[],[],https://www.linkedin.com/in/rithvik-seela,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Andrew Zelaya,Stanford University,,Gradia Health,Chief Technology Officer,[],[],https://www.linkedin.com/in/andrewzelaya,0,1,0,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Kate Hiscox,,,Sivo (YC W21),Co-Founder and CEO,"['We are DRIVE', 'Venzee Technologies Inc. TSX-V:VENZ', 'Venzee Technologies Inc. TSX-V:VENZ', 'Clark Betty', 'Bablingo', 'Spudaroo.com', 'TinyMassive Technologies', 'Lights, Code, Action!', 'Lunawarehouse.com', 'Realhome.com']","['Founder and CEO', 'Founder and President', 'Founder and CEO', 'Partner', 'Founder and CEO', 'Founder', 'CEO', 'Founder and CEO', 'Founder', 'COO']",https://www.linkedin.com/in/katehiscox,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Daniela Conejo,Universidad del Valle de México,,Sivo,Co-Founder and CXO,"['DRIVE', 'Venzee', 'Venzee', 'iDi Marketing']","['Director of UX and UI', 'UI Designer', 'Junior UI Designer', 'Graphic Designer']",https://www.linkedin.com/in/danielaconejo,0,1,2,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Charles Chretien,Harvard Business School,Harvard Business School,Prequel,Co-Founder,"['RapidSOS', 'Google', 'Google']","['Product Manager', 'Software Engineer — Jigsaw', 'Software Engineer — Proactive Search']",https://www.linkedin.com/in/charles-chretien-94350146,0,1,2,1,1,2,1,3,[1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Conor McCarter,Harvard Business School,Harvard Business School,Prequel,Co-Founder,"['M33 Growth', 'Deloitte Digital']","['Growth Equity Investor', 'Product Management Consultant']",https://www.linkedin.com/in/conormccarter,0,0,1,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0]
